CountryName,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Slovenia,SVN,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.44709015,49.31306839,49.35340118,49.39492035,49.45777893,49.49542999,49.45985031,49.63368,49.32213,48.90401,48.64905,48.75916,48.69139,48.69386,48.52475,48.49149,48.54267,48.34989,48.29788,48.40154,48.4898,48.44296,48.5148,48.85356,48.87642,,
Sweden,SWE,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,48.2491684,47.8036499,48.56890106,48.77441025,48.74885941,50.93273926,50.68236923,50.9380188,50.73696899,51.36027908,51.40541077,51.94126129,51.82368088,51.86708832,51.71160889,,49.72481155,49.44470978,49.7791481,49.9301796,49.93526077,49.8931694,52.06027985,51.88357925,52.25080872,52.68836975,53.12379837,54.32759094,54.47179031,54.59826,54.42858,53.48499,52.86663,49.46235,48.56273,48.54916,48.52681,48.55338,48.49194,48.39109,48.356,48.25994,51.66424,51.60192,51.62798,51.09626,50.05032,,
Eswatini,SWZ,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,43.56483078,44.32717896,43.62242889,43.82426834,44.75408173,45.70396042,46.68122101,47.76844025,,,,,,,,,,,,,,,,,,,,,50.30413055,50.08042145,50.20497,50.20461,50.44993,50.18163,49.06494,49.95491,50.07859,47.08155,,49.8634,49.61577,48.97522,48.83696,49.28901,49.58809,49.77213,49.54566,,,
Sint Maarten (Dutch part),SXM,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2308,,49.98157,,,,,
Seychelles,SYC,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,55.44721985,55.49198914,53.58737183,54.70460129,53.41450882,56.24668884,55.47066116,,54.02423096,53.3735199,52.95853043,52.77108002,53.02931976,51.2086792,,49.32487106,48.4262886,47.40570831,47.75598145,48.36883163,,48.83591843,49.33565903,49.72011948,49.79526138,48.9978714,49.42301178,,48.97222137,50.89575958,51.31643,50.74528,50.61334,50.59604,51.10525,50.29996,50.05132,50.4072,50.7774,50.32588,49.444,49.31815,48.18766,50.74099,49.9519,50.63565,51.5425,51.77941,50.63681,
Syrian Arab Republic,SYR,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,26.00605965,26.94323921,27.72086906,28.85111046,30.21009064,31.13373947,32.47700882,33.43238831,34.53416061,35.86695862,36.55950928,36.98876953,37.60398865,38.19202042,39.11806107,39.8062706,39.99081039,40.49531937,40.58657074,41.23072815,41.48329163,42.34115982,43.59703064,43.83356857,44.44784164,45.61338043,46.33535004,46.3706398,46.84410095,46.88702,46.42143,46.56646,47.11661,47.23327,47.35528,47.6666,48.2,48.46609,48.68359,48.67907,48.5876,48.66474,48.5608,,,,,,
Turks and Caicos Islands,TCA,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,,,56.77965927,45.82440948,,,,53.86779022,,,,,,,,,,,,,,,,50.29069901,,,,,51.07720184,52.52525,,,49.2126,48.8456,47.75353,,,,51.78998,,,,,50.41414,51.56483,,,49.65458,
Chad,TCD,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,7.597569942,8.335479736,,10.80041027,,,,,,,,,,,15.22626019,,15.75294971,,16.3817997,18.12702942,,,,18.07753944,19.06658936,19.78372002,20.34392929,20.56319046,20.68748093,22.10113,23.29231,24.85567,24.25176,24.75599,25.53468,26.20987,30.75524,28.97094,29.00713,29.49234,30.19792,31.12869,31.25439,30.85782,30.79583,31.27065,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,,,,,40.5974617,40.57868958,41.27389145,42.30878067,42.19781113,41.75746155,40.87789917,40.66151047,41.13431168,41.36650848,41.78414154,41.68424988,42.45761871,42.58269119,42.89271164,42.91458893,43.15341949,43.72346878,43.9973793,45.06732941,45.55089188,45.95864105,46.14286041,46.62245178,47.05902863,47.23662186,47.31433868,47.39241028,47.46260834,47.73246002,47.95812988,48.12932968,48.17829132,48.22552109,48.33346939,47.78727,47.80276,47.9136,47.80741,47.93301,47.88236,47.9252,47.87242,47.85229,
Europe & Central Asia (IDA & IBRD countries),TEC,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,48.50616074,48.52346039,48.5365181,48.51377869,48.46654892,48.43029022,48.4421196,48.44607162,48.44324112,48.48648834,48.53292847,48.56694031,48.46495056,48.53570175,48.47687149,48.50276184,48.52458954,48.3576088,48.18878937,48.25505829,48.01240158,47.91757965,47.71194077,47.90420151,47.9174881,47.98361969,47.99510956,48.07793045,48.24697876,48.14728,48.06299,48.24591,48.29695,48.31127,48.33251,48.36135,48.12421,48.10727,
Togo,TGO,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,22.38785934,24.74040985,23.6512394,23.76551056,23.22007942,23.8028698,22.86956978,23.08333015,23.8380394,24.17939949,,25.35707092,25.02309036,24.59481049,24.03104973,23.70778084,23.57193947,24.61738014,23.87190056,25.50976944,25.3024807,24.69432068,,25.5627594,26.14184952,26.11265945,26.70066071,,28.61977959,30.89683,31.4347,32.31088,33.00269,34.01628,34.68935,35.31219,34.59351,,,,,,,,,,41.95472,,
Thailand,THA,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,41.75502014,,42.05413055,42.11240005,42.7131691,43.82884979,44.5832901,45.24945831,,,,,,,,,,,,50.27793884,48.28256989,48.43426895,48.7045517,,,,,,,,48.54675,49.24582,,50.90709,50.50046,50.79548,51.08974,50.98435,51.0531,50.82827,50.79717,50.67976,51.08401,50.14043,47.78832,48.63439,47.73833,,
Tajikistan,TJK,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.63045883,45.61367,44.80904,44.54648,44.79517,45.05835,44.84188,44.72895,45.02719,45.85215,46.14436,45.63599,45.79993,46.23202,46.21934,,,,,,
Turkmenistan,TKM,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.38187,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,48.19213867,48.79275131,49.19213867,49.22954941,49.62757111,50.75561142,50.76298141,50.08061981,50.21939087,50.67802048,50.61621094,50.86497879,50.80451965,50.8891983,50.84152985,50.36964035,50.9446106,50.9510498,50.99139023,51.04294968,51.18527985,51.30366898,51.20090866,51.25294876,51.25907135,51.25128174,51.05508041,51.05757904,51.05052185,51.03115845,50.99710846,51.01097107,51.0424614,51.23215866,51.13386154,51.18803024,51.29508972,51.31531143,51.33837128,51.26636124,51.13641,51.0351,50.88569,50.6305,50.5025,50.40757,50.2778,50.15431,50.15311,
Timor-Leste,TLS,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.10903,48.70894,,,48.93014,48.58692,49.04188,49.5406,49.72986,50.13881,50.71257,50.64262,50.77245,51.00979,51.32771,
Middle East & North Africa (IDA & IBRD countries),TMN,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,30.71821022,30.73768044,31.66934967,32.32938004,32.95265961,33.27883148,34.0720787,34.81396103,35.36132813,35.97352982,36.40396118,37.04174042,37.63097,38.2326889,38.6853714,39.15829086,39.43828964,39.71768951,40.04037094,40.42538834,41.19055939,41.86394882,42.50276947,43.01364136,43.34194946,44.12567139,44.54713058,45.10562897,45.59262848,46.07854843,46.35063934,46.45360184,46.60462952,46.79883957,46.9513092,47.15694046,47.35889053,47.74444962,47.49269867,47.42499161,47.41235,47.43283,47.36074,47.30389,47.39748,47.37287,47.4355,47.44128,47.52165,
Tonga,TON,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,47.92795181,48.50310898,46.80358887,48.18991852,48.20846939,48.29529953,,,48.97225189,,,47.15682983,47.79631042,,49.83243942,50.51208115,49.48847961,,,,47.97613144,48.95783997,,47.72480011,,,,,50.75030899,50.02038956,49.40788,49.24612,49.79062,,,,48.37853,40.39781,49.22089,54.49032,49.73269,47.04854,48.93128,48.56469,49.80282,48.91139,,,,
South Asia (IDA & IBRD),TSA,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,27.91820908,27.94613075,28.34013939,28.74048996,29.16902924,29.61610985,29.74749947,29.80566025,30.04494095,30.35083008,30.72378922,31.05983925,31.17428017,33.27619171,32.18331909,32.56013107,33.26736832,33.53054047,34.04124069,34.56396103,35.02790833,35.68787003,36.2660408,36.86621857,37.52104187,37.75358963,38.14046097,38.95087051,39.74454117,40.47148895,40.79576874,41.14868927,41.94100952,43.47914124,43.2118187,43.69514084,43.89353943,44.36851883,44.92834854,45.6724205,45.8277,46.1543,46.23951,47.25645,47.49713,47.49095,47.57811,47.54081,47.60807,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,40.63132858,40.55213928,40.46733093,40.64144897,40.62244034,40.26245117,39.98572922,39.76631165,39.75112152,39.38674927,39.04579163,39.18542099,39.39561844,37.95779037,37.09328842,39.20386887,41.38660049,42.12205887,42.28223038,42.53382111,42.93709946,43.25949097,43.57624054,43.75735855,43.8168602,44.38055038,44.5825386,44.69554901,44.70000839,44.75009155,44.29587173,44.12813187,43.51379013,43.71545029,43.62007141,43.82144928,43.76985931,43.5033989,44.10007095,44.4817009,44.81407,44.99027,45.55822,45.93708,45.94482,46.08285,46.27311,46.40897,46.5188,
Trinidad and Tobago,TTO,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,51.78099823,51.39002991,52.04272079,,,,50.58684921,,,,,50.34497833,50.4377594,50.43273926,50.13045883,,50.07183838,49.77965164,50.1868515,50.21532059,50.33079147,49.91616058,50.14759064,,,,,,,,,,,51.07088,,,,,,,,,,,,,,,
Tunisia,TUN,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,27.64657974,28.13549042,29.19610023,30.42173958,31.45682907,33.67485046,35.18019867,35.57648849,36.0967598,36.45193863,36.64252853,37.26337051,37.6243515,38.38816071,39.65616989,40.11537933,41.08388138,41.53318024,42.1777916,42.54405975,43.11952972,44.20730972,44.9569397,46.06599045,46.56275177,47.12942123,47.70291901,,49.26002121,50.25591,50.18783,49.86018,50.65118,,51.05432,50.99194,,50.59766,50.48842,50.38128,49.83583,,,,,51.36858,,,
Turkey,TUR,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,28.51260948,28.79445076,29.57975006,30.46806908,,31.4719696,31.51515007,31.49517059,32.22938919,32.48057938,,34.32304001,34.82284927,35.10456085,,35.21368027,35.54595947,35.97042847,36.5006218,36.9936409,37.44794846,37.9921608,38.44869995,39.23947906,38.98477173,,39.92676163,,40.0468483,41.49765,41.51274,41.42476,41.51017,42.92518,44.74863,44.97135,45.2718,46.14099,46.93382,47.01785,47.03763,47.82478,48.31819,48.41458,48.40957,48.43019,47.79338,,
Tuvalu,TUV,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.56000137,,,,,,,,44.81927872,,,46.16228,,,,,,,,,,,,,52.95587,53.52987,52.71594,,51.97429,
Tanzania,TZA,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,28.77996063,29.00778008,27.51032066,28.64341927,30.36730003,31.33756065,34.31021881,33.98173141,34.00291061,34.89622879,,34.8776207,34.70341873,35.2417984,,37.19231033,38.4249382,39.52573013,40.9466095,42.28290176,,43.00418091,43.50408173,43.59366989,44.09766006,44.44979858,45.84664917,44.3580513,,,,,,,,,,,,,44.76647,,,,48.76969,49.47021,49.86364,50.25993,50.82547,
Uganda,UGA,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,,,,,25.97941017,27.23703003,27.51851082,27.8676796,28.32449913,,30.64557076,32.99906158,,,,34.44063187,,,,36.35955811,,36.97291183,,38.03366852,,,39.20751953,,,,,,,44.42734,,,44.88202,,,,,,,,,,,,
Ukraine,UKR,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.09658051,50.98601151,,,,,49.74998856,49.07321,48.58697,48.91864,48.72078,48.46378,46.79122,48.38811,48.68006,48.32386,48.26512,48.1862,48.04586,48.25185,48.01278,48.21119,48.31709,48.4481,48.60997,48.657,
Upper middle income,UMC,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,44.89049149,44.53905106,44.29943085,44.0982399,44.38695145,44.54076004,44.20343018,44.13581848,44.56547165,45.08169937,44.93238068,44.6242218,44.79618073,45.16040039,45.32720184,44.81377029,45.40233994,45.75852966,45.83618164,46.06148148,46.15250015,46.4081192,46.6688118,46.85123825,47.41152954,47.65370941,47.82411957,47.91233063,48.11061859,48.26530075,48.36460876,48.36663055,48.37075043,48.38766098,48.57258987,48.77621078,48.87810898,48.92230988,48.95679855,49.02708054,48.59129,48.57703,48.6042,48.67782,48.69495,48.53337,48.51954,48.37876,48.33152,
Uruguay,URY,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,53.04045868,52.8217392,52.38460159,52.7441597,,,,,51.74237823,52.37239075,,,,,,,,,,,,,,,53.41553116,53.70272827,,,56.04637909,52.95521164,52.20891,52.21003,51.95545,52.49216,52.5829,52.57965,52.77144,48.75904,52.19768,52.15899,53.06148,,,,,,,51.56352,,
United States,USA,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,,34.965271,,,,,,49.18669128,,,49.25180054,49.18685913,49.08044052,48.87215042,48.65282059,48.92163086,48.95032883,,,48.66674042,49.15930939,,48.74668884,48.5810585,49.11164093,48.76305008,,49.71250916,,48.99744,49.03448,48.45697,48.72265,49.18435,49.15244,48.57214,48.90536,48.62803,49.08786,49.00733,48.85835,48.9125,48.87004,49.14494,49.17237,48.78903,48.81884,,
Uzbekistan,UZB,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.05418015,48.64717,,,48.32979,48.14155,48.37785,48.48214,48.73064,48.79614,48.93765,48.80559,48.60232,48.64005,48.60805,48.58767,48.59321,48.57865,48.56844,,
St. Vincent and the Grenadines,VCT,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,49.5250206,56.74731827,,57.03704071,58.22058105,58.4972496,,,,,,58.81111908,,58.30321884,59.43181992,59.20082855,56.32328033,60.13542175,,,54.73458099,,,,,,,,,56.87571,53.61829,52.38911,51.99501,51.54837,55.2045,,52.43816,52.28932,50.4272,50.07877,47.72582,48.48834,48.28747,48.68497,48.7167,49.05604,48.28439,48.91925,
"Venezuela, RB",VEN,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,50.67506027,50.83543015,51.41674042,52.25149918,52.35009003,,,,,,,,,54.56555939,54.79452133,54.30308151,54.33583069,54.24000168,54.3703804,,54.43632126,54.45811081,54.62207031,,,,,,54.12702942,53.5693,53.04299,52.7714,52.52937,52.28128,52.05656,51.94073,51.75923,51.42765,51.23603,51.2923,51.21206,51.21508,51.1511,50.8361,50.82308,50.86024,50.88421,,
British Virgin Islands,VGB,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,54.91328812,52.23529053,53.5570488,53.41772079,54.02009964,55.54201889,,,58.84521103,,56.63716888,,,57.5963707,55.00928116,,,,,53.01644897,53.02490997,55.11463928,,51.03131866,,,,,46.79021072,50.76008,51.53649,50.47081,53.70484,52.13825,54.19766,53.03726,53.77408,,51.59629,50.46821,49.76599,50.02558,51.28983,51.93759,51.35668,51.9174,51.79601,,
Virgin Islands (U.S.),VIR,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,,,,,,50.30379868,48.83021164,,,,,,,,,,,,,,,,,,,,,46.52231979,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,42.21939087,42.36901855,40.5102005,39.11846161,38.61003876,42.25914001,41.27516937,41.74893951,41.46234894,,41.96207809,40.44355011,,37.63774109,,,,,,,,42.94932938,,,,,,,,45.15518951,51.75187,46.16792,46.98286,44.03906,44.699,,,,,,48.80529,,,,,48.95955,,,,
World,WLD,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,42.0387001,42.16679001,42.17234039,42.44701004,42.83877182,43.23617935,43.39231873,43.56201935,43.96879959,44.1665802,44.0970192,43.96556091,43.88296127,44.16835022,43.89551926,43.72156143,44.19881821,44.4238205,44.49026108,44.62324142,44.65404892,44.79600143,44.94850922,45.04478836,45.3635788,45.60105133,45.74961853,45.95534897,46.31246948,46.57633972,46.621521,46.67398834,46.74654007,47.06287003,47.0736084,47.2227211,47.2655983,47.36109924,47.47629929,47.7020607,47.54244,47.58279,47.64525,47.91619,47.99342,47.96893,47.99251,47.94622,47.9647,
Samoa,WSM,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,50.64281082,,,,,50.85353088,49.87480164,51.37677002,49.97774124,49.7914505,48.63779831,,,,,,,,,,,,,,51.20920944,49.16270065,48.65430069,49.45944977,50.0139389,49.50799942,50.36668,50.41244,50.23256,50.68511,50.55967,50.59142,51.17671,51.389,,51.17779,50.84622,50.92044,50.32859,,50.88899,50.7117,50.66246,,,
Kosovo,XKX,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.04019928,,28.28603,,30.12804,31.21852,32.07058,,,35.3546,,37.45975,37.91071,38.65805,39.84103,,,41.16112,,,
South Africa,ZAF,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.27219009,53.77661133,54.06716919,,,53.52025986,,,,53.05435181,52.88327026,52.40795,52.18704,51.68819,51.48007,51.53134,51.3583,51.25078,51.00089,50.82636,51.03145,51.1424,51.0269,51.05376,,51.91481,49.29703,51.90365,51.70123,,
Zambia,ZMB,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,32.56203079,,33.13856888,,33.31214905,,,,,34.70880127,35.01113129,35.57505035,35.39794922,,,,37.23788834,,37.12236023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,ZWE,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,39.36603165,39.81697083,38.98012161,39.9740181,40.50120926,41.49988937,41.88793182,42.61502075,43.32329178,45.30895996,,42.04927826,41.19316864,40.77867126,40.44805908,40.47219849,40.3310318,41.4101181,41.79621887,42.29962158,46.69382095,43.99895859,44.0064888,44.4010582,45.00669861,45.60845947,46.17613983,,,46.93046188,46.81473,47.01416,46.92862,47.52008,,,,,,,,,49.31144,49.57466,,,,,,
